path,size_bytes
data/FLP/58/58H2CO.xyz,1805
data/FLP/58/58H2O.xyz,1864
data/FLP/58/58HCOOH.xyz,1850
data/FLP/59/59.xyz,1808
data/FLP/59/59CH3OH.xyz,3424
data/FLP/59/59CO2.xyz,3030
data/FLP/59/59H2.xyz,3184
data/FLP/59/59H2CO.xyz,3071
data/FLP/59/59H2O.xyz,3244
data/FLP/59/59HCOOH.xyz,3117
data/FLP/6/6.xyz,2810
data/FLP/6/6CH3OH.xyz,3109
data/FLP/6/6CO2.xyz,4984
data/FLP/6/6H2.xyz,4924
data/FLP/6/6H2CO.xyz,4724
data/FLP/6/6H2O.xyz,4988
data/FLP/6/6HCOOH.xyz,4766
data/FLP/60/60.xyz,1494
data/FLP/60/60CH3OH.xyz,2884
data/FLP/60/60CO2.xyz,2494
data/FLP/60/60H2.xyz,2644
data/FLP/60/60H2CO.xyz,2578
data/FLP/60/60H2O.xyz,2704
data/FLP/60/60HCOOH.xyz,2623
data/FLP/61/61.xyz,1775
data/FLP/61/61CH3OH.xyz,3368
data/FLP/61/61CO2.xyz,3188
data/FLP/61/61H2.xyz,3124
data/FLP/61/61H2CO.xyz,3018
data/FLP/61/61H2O.xyz,3188
data/FLP/61/61HCOOH.xyz,3064
data/FLP/62/62.xyz,2168
data/FLP/62/62CH3OH.xyz,2528
data/FLP/62/62CO2.xyz,2348
data/FLP/62/62H2.xyz,2288
data/FLP/62/62H2CO.xyz,2243
data/FLP/62/62H2O.xyz,2348
data/FLP/62/62HCOOH.xyz,2291
data/FLP/63/63.xyz,3904
data/FLP/63/63CH3OH.xyz,4268
data/FLP/63/63CO2.xyz,4088
data/FLP/63/63H2.xyz,4028
data/FLP/63/63H2CO.xyz,3845
data/FLP/63/63H2O.xyz,4088
data/FLP/63/63HCOOH.xyz,3887
data/FLP/64/64.xyz,5046
data/FLP/64/64CH3OH.xyz,4990
data/FLP/64/64CO2.xyz,5228
data/FLP/64/64H2.xyz,5164
data/FLP/64/64H2CO.xyz,4855
data/FLP/64/64H2O.xyz,5228
data/FLP/64/64HCOOH.xyz,4921
data/FLP/65/65.xyz,4744
data/FLP/65/65CH3OH.xyz,4717
data/FLP/65/65CO2.xyz,4559
data/FLP/65/65H2.xyz,4864
data/FLP/65/65H2CO.xyz,4581
data/FLP/65/65H2O.xyz,4534
data/FLP/65/65HCOOH.xyz,4649
data/FLP/66/66.xyz,3639
data/FLP/66/66CH3OH.xyz,4568
data/FLP/66/66CO2.xyz,4388
data/FLP/66/66H2.xyz,4324
data/FLP/66/66H2CO.xyz,4087
data/FLP/66/66H2O.xyz,4388
data/FLP/66/66HCOOH.xyz,4153
data/FLP/67/67.xyz,5048
data/FLP/67/67CH3OH.xyz,4994
data/FLP/67/67CO2.xyz,5228
data/FLP/67/67H2.xyz,5164
data/FLP/67/67H2CO.xyz,4858
data/FLP/67/67H2O.xyz,5228
data/FLP/67/67HCOOH.xyz,4926
data/FLP/68/68.xyz,3124
data/FLP/68/68CH3OH.xyz,3488
data/FLP/68/68CO2.xyz,3308
data/FLP/68/68H2.xyz,3244
data/FLP/68/68H2CO.xyz,3101
data/FLP/68/68H2O.xyz,3308
data/FLP/68/68HCOOH.xyz,3157
data/FLP/69/69.xyz,1910
data/FLP/69/69CH3OH.xyz,2408
data/FLP/69/69CO2.xyz,2078
data/FLP/69/69H2.xyz,2164
data/FLP/69/69H2CO.xyz,2113
data/FLP/69/69H2O.xyz,2078
data/FLP/69/69HCOOH.xyz,2168
data/FLP/7/7.xyz,1910
data/FLP/7/7CH3OH.xyz,2189
data/FLP/7/7CO2.xyz,3544
data/FLP/7/7H2.xyz,1980
data/FLP/7/7H2CO.xyz,3349
data/FLP/7/7H2O.xyz,3548
data/FLP/7/7HCOOH.xyz,3422
data/FLP/70/70.xyz,2044
data/FLP/70/70CH3OH.xyz,2408
data/FLP/70/70CO2.xyz,2228
data/FLP/70/70H2.xyz,2164
data/FLP/70/70H2CO.xyz,2115
data/FLP/70/70H2O.xyz,2228
data/FLP/70/70HCOOH.xyz,2170
data/FLP/71/71.xyz,3184
data/FLP/71/71CH3OH.xyz,3548
data/FLP/71/71CO2.xyz,3368
data/FLP/71/71H2.xyz,3052
data/FLP/71/71H2CO.xyz,3179
data/FLP/71/71H2O.xyz,3368
data/FLP/71/71HCOOH.xyz,3229
data/FLP/72/72.xyz,3904
data/FLP/72/72CH3OH.xyz,3928
data/FLP/72/72CO2.xyz,4088
data/FLP/72/72H2.xyz,4028
data/FLP/72/72H2CO.xyz,3839
data/FLP/72/72H2O.xyz,4088
data/FLP/72/72HCOOH.xyz,3891
data/FLP/73/73.xyz,3246
data/FLP/73/73CH3OH.xyz,3608
data/FLP/73/73CO2.xyz,3428
data/FLP/73/73H2.xyz,3368
data/FLP/73/73H2CO.xyz,3217
data/FLP/73/73H2O.xyz,3428
data/FLP/73/73HCOOH.xyz,3272
data/FLP/74/74.xyz,3304
data/FLP/74/74CH3OH.xyz,3668
data/FLP/74/74CO2.xyz,3488
data/FLP/74/74H2.xyz,3428
data/FLP/74/74H2CO.xyz,3273
data/FLP/74/74H2O.xyz,3488
data/FLP/75/75.xyz,3664
data/FLP/75/75CH3OH.xyz,3724
data/FLP/75/75CO2.xyz,3848
data/FLP/75/75H2.xyz,3788
data/FLP/75/75H2CO.xyz,3605
data/FLP/75/75H2O.xyz,3848
data/FLP/75/75HCOOH.xyz,3658
data/FLP/76/76.xyz,3304
data/FLP/76/76CH3OH.xyz,3668
data/FLP/76/76CO2.xyz,3488
data/FLP/76/76H2.xyz,3428
data/FLP/76/76H2CO.xyz,3276
data/FLP/76/76H2O.xyz,3488
data/FLP/76/76HCOOH.xyz,3330
data/FLP/77/77.xyz,3124
data/FLP/77/77CH3OH.xyz,3488
data/FLP/77/77CO2.xyz,3308
data/FLP/77/77H2.xyz,3244
data/FLP/77/77H2CO.xyz,3112
data/FLP/77/77H2O.xyz,3308
data/FLP/77/77HCOOH.xyz,3167
data/FLP/78/78.xyz,4866
data/FLP/78/78CH3OH.xyz,4809
data/FLP/78/78CO2.xyz,4637
data/FLP/78/78H2.xyz,4988
data/FLP/78/78H2CO.xyz,4720
data/FLP/78/78H2O.xyz,5048
data/FLP/78/78HCOOH.xyz,4773
data/FLP/79/79.xyz,4986
data/FLP/79/79CH3OH.xyz,4921
data/FLP/79/79CO2.xyz,4822
data/FLP/79/79H2.xyz,5108
data/FLP/79/79H2CO.xyz,4832
data/FLP/79/79H2O.xyz,5168
data/FLP/79/79HCOOH.xyz,4883
data/FLP/8/8.xyz,1434
data/FLP/8/8CH3OH.xyz,2654
data/FLP/8/8CO2.xyz,2704
data/FLP/8/8H2.xyz,1459
data/FLP/8/8H2CO.xyz,2768
data/FLP/8/8H2O.xyz,2708
data/FLP/8/8HCOOH.xyz,2613
data/FLP/80/80.xyz,5526
data/FLP/80/80CH3OH.xyz,5417
data/FLP/80/80CO2.xyz,5243
data/FLP/80/80H2.xyz,5648
data/FLP/80/80H2CO.xyz,5328
data/FLP/80/80H2O.xyz,5253
data/FLP/80/80HCOOH.xyz,5380
data/FLP/81/81.xyz,4326
data/FLP/81/81CH3OH.xyz,4310
data/FLP/81/81CO2.xyz,4508
data/FLP/81/81H2.xyz,4448
data/FLP/81/81H2CO.xyz,4215
data/FLP/81/81H2O.xyz,4508
data/FLP/81/81HCOOH.xyz,4263
data/FLP/83/83.xyz,2613
data/FLP/83/83CH3OH.xyz,4415
data/FLP/83/83CO2.xyz,2713
data/FLP/83/83H2.xyz,2677
data/FLP/83/83H2CO.xyz,2833
data/FLP/83/83H2O.xyz,2718
data/FLP/83/83HCOOH.xyz,2790
data/FLP/84/84.xyz,3384
data/FLP/84/84CH3OH.xyz,5652
data/FLP/84/84CO2.xyz,3486
data/FLP/84/84H2.xyz,3546
data/FLP/84/84H2CO.xyz,3527
data/FLP/84/84H2O.xyz,3588
data/FLP/84/84HCOOH.xyz,5589
data/FLP/85/85.xyz,3408
data/FLP/85/85CH3OH.xyz,5544
data/FLP/85/85CO2.xyz,3414
data/FLP/85/85H2.xyz,3378
data/FLP/85/85H2CO.xyz,5441
data/FLP/85/85H2O.xyz,3420
data/FLP/85/85HCOOH.xyz,5480
data/FLP/86/86.xyz,3140
data/FLP/86/86CH3OH.xyz,3339
data/FLP/86/86CO2.xyz,3241
data/FLP/86/86H2.xyz,3204
data/FLP/86/86H2CO.xyz,3282
data/FLP/86/86H2O.xyz,3246
data/FLP/86/86HCOOH.xyz,3407
data/FLP/87/87.xyz,3157
data/FLP/87/87CH3OH.xyz,5131
data/FLP/87/87CO2.xyz,3258
data/FLP/87/87H2.xyz,3135
data/FLP/87/87H2CO.xyz,5033
data/FLP/87/87H2O.xyz,3267
data/FLP/87/87HCOOH.xyz,3246
data/FLP/88/88.xyz,2976
data/FLP/88/88CH3OH.xyz,3182
data/FLP/88/88CO2.xyz,3078
data/FLP/88/88H2.xyz,3045
data/FLP/88/88H2CO.xyz,3122
data/FLP/88/88H2O.xyz,3082
data/FLP/88/88HCOOH.xyz,3156
data/FLP/89/89.xyz,3192
data/FLP/89/89CH3OH.xyz,3399
data/FLP/89/89CO2.xyz,3294
data/FLP/89/89H2.xyz,3261
data/FLP/89/89H2CO.xyz,3339
data/FLP/89/89H2O.xyz,3299
data/FLP/89/89HCOOH.xyz,3375
data/FLP/9/9.xyz,2143
data/FLP/9/9CH3OH.xyz,2361
data/FLP/9/9CO2.xyz,2255
data/FLP/9/9H2.xyz,2212
data/FLP/9/9H2CO.xyz,2303
data/FLP/9/9H2O.xyz,2323
data/FLP/9/9HCOOH.xyz,3653
data/FLP/90/90.xyz,3445
data/FLP/90/90CH3OH.xyz,3650
data/FLP/90/90CO2.xyz,5488
data/FLP/90/90H2.xyz,3515
data/FLP/90/90H2CO.xyz,3487
data/FLP/90/90H2O.xyz,3552
data/FLP/90/90HCOOH.xyz,3629
data/FLP/91/91.xyz,3735
data/FLP/91/91CH3OH.xyz,6041
data/FLP/91/91CO2.xyz,3838
data/FLP/91/91H2.xyz,3700
data/FLP/91/91H2CO.xyz,3877
data/FLP/91/91H2O.xyz,3842
data/FLP/91/91HCOOH.xyz,3917
data/FLP/94/94.xyz,1917
data/FLP/94/94CH3OH.xyz,2112
data/FLP/94/94CO2.xyz,2074
data/FLP/94/94H2.xyz,2040
data/FLP/94/94H2CO.xyz,2111
data/FLP/94/94H2O.xyz,1963
data/FLP/94/94HCOOH.xyz,2094
data/FLP/95/95.xyz,2159
data/FLP/95/95CH3OH.xyz,2361
data/FLP/95/95CO2.xyz,2263
data/FLP/95/95H2.xyz,2230
data/FLP/95/95H2CO.xyz,2364
data/FLP/95/95H2O.xyz,2330
data/FLP/95/95HCOOH.xyz,2406
data/FLP/96/96.xyz,2126
data/FLP/96/96CH3OH.xyz,2393
data/FLP/96/96CO2.xyz,2229
data/FLP/96/96H2.xyz,2258
data/FLP/96/96H2CO.xyz,3546
data/FLP/96/96H2O.xyz,3528
data/FLP/96/96HCOOH.xyz,2240
data/FLP/97/97.xyz,1647
data/FLP/97/97CH3OH.xyz,2819
data/FLP/97/97CO2.xyz,1704
data/FLP/97/97H2.xyz,1672
data/FLP/97/97H2CO.xyz,1789
data/FLP/97/97H2O.xyz,1706
data/FLP/97/97HCOOH.xyz,2781
data/FLP/98/98.xyz,2023
data/FLP/98/98CH3OH.xyz,2282
data/FLP/98/98CO2.xyz,2125
data/FLP/98/98H2.xyz,2093
data/FLP/98/98H2CO.xyz,2161
data/FLP/98/98H2O.xyz,2127
data/FLP/98/98HCOOH.xyz,3442
data/FLP/99/99.xyz,1180
data/FLP/99/99CH3OH.xyz,1383
data/FLP/99/99CO2.xyz,1285
data/FLP/99/99H2.xyz,1253
data/FLP/99/99H2CO.xyz,2004
data/FLP/99/99H2O.xyz,1252
data/FLP/99/99HCOOH.xyz,2069
data/FLP/XYZ,1
data/FLP_2021/138/138.xyz,2485
data/FLP_2021/138/138CH3OH.xyz,2821
data/FLP_2021/138/138CO2.xyz,2653
data/FLP_2021/138/138H2.xyz,2597
data/FLP_2021/138/138H2CO.xyz,2709
data/FLP_2021/138/138H2O.xyz,2653
data/FLP_2021/138/138HCOOH.xyz,2765
data/FLP_2021/139/139.xyz,2653
data/FLP_2021/139/139CH3OH.xyz,2989
data/FLP_2021/139/139CO2.xyz,2821
data/FLP_2021/139/139H2.xyz,2765
data/FLP_2021/139/139H2CO.xyz,2877
data/FLP_2021/139/139H2O.xyz,2821
data/FLP_2021/139/139HCOOH.xyz,2933
data/FLP_2021/140/140.xyz,3269
data/FLP_2021/140/140CH3OH.xyz,3605
data/FLP_2021/140/140CO2.xyz,3437
data/FLP_2021/140/140H2.xyz,3381
data/FLP_2021/140/140H2CO.xyz,3493
data/FLP_2021/140/140H2O.xyz,3437
data/FLP_2021/140/140HCOOH.xyz,3549
data/FLP_2021/141/141.xyz,3437
data/FLP_2021/141/141CH3OH.xyz,3773
data/FLP_2021/141/141CO2.xyz,3605
data/FLP_2021/141/141H2.xyz,3549
data/FLP_2021/141/141H2CO.xyz,3661
data/FLP_2021/141/141H2O.xyz,3605
data/FLP_2021/141/141HCOOH.xyz,3717
data/FLP_2021/142/142.xyz,2983
data/FLP_2021/142/142CH3OH.xyz,3320
data/FLP_2021/142/142CO2.xyz,3153
data/FLP_2021/142/142H2.xyz,3095
data/FLP_2021/142/142H2CO.xyz,3208
data/FLP_2021/142/142H2O.xyz,3152
data/FLP_2021/142/142HCOOH.xyz,3265
data/FLP_2021/143/143.xyz,6067
data/FLP_2021/144/144.xyz,4722
data/FLP_2021/145/145.xyz,4779
data/FLP_2021/145/145CH3OH.xyz,5116
data/FLP_2021/145/145CO2.xyz,4948
data/FLP_2021/145/145H2.xyz,4891
data/FLP_2021/145/145H2CO.xyz,5004
data/FLP_2021/145/145H2O.xyz,4948
data/FLP_2021/145/145HCOOH.xyz,5060
data/FLP_2021/146/146.xyz,4161
data/FLP_2021/146/146CH3OH.xyz,4498
data/FLP_2021/146/146CO2.xyz,4331
data/FLP_2021/146/146H2.xyz,4273
data/FLP_2021/146/146H2CO.xyz,4386
data/FLP_2021/146/146H2O.xyz,4330
data/FLP_2021/146/146HCOOH.xyz,4443
data/html_2021/138.html,8158
data/html_2021/139.html,8159
data/html_2021/140.html,8159
data/html_2021/141.html,7896
data/html_2021/142.html,8159
data/html_2021/143.html,8158
data/html_2021/144.html,8158
data/html_2021/145.html,8162
data/html_2021/146.html,8155
graphs/CH3OH.csv,7842
graphs/CO2.csv,7124
graphs/H2.csv,7065
graphs/H2CO.csv,7696
graphs/H2O.csv,7502
graphs/HCOOH.csv,8040
graphs/PapaParse/bower.json,653
graphs/PapaParse/docs/CNAME,17
graphs/PapaParse/docs/Caddyfile,19
graphs/PapaParse/docs/demo.html,8017
graphs/PapaParse/docs/docs.html,29984
graphs/PapaParse/docs/faq.html,15627
graphs/PapaParse/docs/favicon.ico,16958
graphs/PapaParse/docs/index.html,17462
graphs/PapaParse/docs/resources/css/common.css,7025
graphs/PapaParse/docs/resources/css/demo.css,2012
graphs/PapaParse/docs/resources/css/home.css,3352
graphs/PapaParse/docs/resources/css/tomorrow.highlight.css,1475
graphs/PapaParse/docs/resources/css/unsemantic.css,12902
graphs/ch3oh.html,5999
graphs/co2.html,5982
graphs/drive-download-20220419T144839Z-001.zip,34298
graphs/h2.html,5975
graphs/h2co.html,5991
graphs/h2o.html,5982
graphs/hcooh.html,6000
images/1.png,27009
images/10.png,7585
images/103.png,8915
images/104.png,8813
images/105.png,8493
images/106.png,8619
images/107.png,8703
images/108.png,8409
images/109.png,7981
images/11.png,7821
images/111.png,8983
images/112.png,10370
images/113.png,11520
images/114.png,6883
images/115.png,6081
images/12.png,7724
images/120.png,22526
images/122.png,8892
images/123.png,9692
images/124.png,8812
images/125.png,9096
images/126.png,9902
images/127.png,9794
images/129.png,9864
images/13.png,8973
images/130.png,10199
images/131.png,8563
images/132.png,8034
images/133.png,7864
images/134.png,8761
images/135.png,8169
images/136.png,7073
images/137.png,6907
images/138.png,9097
images/139.png,9875
images/14.png,7530
images/140.png,11013
images/141.png,9659
images/148.png,10730
images/149.png,11265
images/15.png,6432
images/150.png,10725
images/151.png,10911
images/152.png,7704
images/153.png,10587
images/154.png,8190
images/155.png,9463
images/156.png,9203
images/157.png,6658
images/16.png,8682
images/17.png,8175
images/18.png,8687
images/19.png,8844
images/2.png,8715
images/20.png,8615
images/2021/138.png,12276
images/2021/139.png,33463
images/2021/140.png,31729
images/2021/141.png,29742
images/2021/142.png,23653
images/2021/143.png,38750
images/2021/144.png,32284
images/2021/145.png,19926
images/2021/146.png,50152
images/21.png,9393
images/22.png,9191
images/23.png,7847
images/24.png,11093
images/25.png,11434
images/26.png,8648
images/27.png,9897
images/28.png,9208
images/29.png,10793
images/3.png,8860
images/30.png,9284
images/31.png,10172
images/32.png,8284
images/33.png,10998
images/34.png,8904
images/35.png,8892
images/36.png,8755
images/37.png,10372
images/38.png,9699
images/39.png,10541
images/4.png,8992
images/40.png,10718
images/41.png,6839
images/42.png,9007
images/43.png,9499
images/44.png,9727
images/45.png,9155
images/46.png,8691
images/47.png,12061
images/48.png,8051
images/49.png,7765
images/5.png,7952
images/50.png,9622
images/51.png,11817
images/52.png,9229
images/53.png,8789
images/54.png,9659
images/55.png,9197
images/56.png,11906
images/57.png,13591
images/58.png,6553
images/59.png,9697
images/60.png,7661
images/61.png,9511
images/62.png,7984
images/63.png,9022
images/64.png,12060
images/65.png,9592
images/66.png,9445
images/67.png,9056
images/68.png,9044
images/69.png,7056
images/7.png,8509
images/70.png,7668
images/71.png,7966
images/72.png,9368
images/73.png,8389
images/74.png,7818
images/75.png,8946
images/76.png,7945
images/77.png,7179
images/78.png,8595
images/79.png,14635
images/8.png,7608
images/80.png,11907
images/81.png,11761
images/82.png,10858
images/83.png,11169
images/84.png,9381
images/85.png,9321
images/86.png,8372
images/87.png,7839
images/88.png,7869
images/89.png,10197
images/9.png,8747
images/90.png,9981
images/91.png,11748
images/92.png,8262
images/94.png,7891
images/95.png,8173
images/96.png,8828
images/97.png,8576
images/98.png,9646
images/99.png,8635
index.html,121914
jsmol/JSmol.GLmol.min.js,209997
jsmol/JSmol.lite.js,155619
jsmol/JSmol.lite.nojq.js,58281
jsmol/JSmol.min.js,229676
jsmol/JSmol.min.nojq.js,132161
jsmol/README-DOWNLOAD.TXT,1559
jsmol/README.TXT,10949
jsmol/anim.htm,7769
jsmol/cip.htm,5007
jsmol/compare2.htm,7554
jsmol/correlate.htm,7450
jsmol/cover.htm,2436
jsmol/coverJava.htm,2255
jsmol/data/04369a.cif,22600
jsmol/data/1bna_surface.pse,184443
jsmol/data/1cbs.cif,153694
jsmol/data/1cbs_2fofc.map,2236992
jsmol/data/1crn.pdb,49491
jsmol/data/1crn.pdb.gz,49491
jsmol/data/1crn_surf.png,238730
jsmol/data/1crn_surf_map.png,317809
jsmol/data/1crntour.pdb,34690
jsmol/data/1ehz.pdb.dssr,279132
jsmol/data/1fss.png,807503
jsmol/data/1fss.pse,3048107
jsmol/data/1hxw.png,130879
jsmol/data/1hxw.pngj,130879
jsmol/data/1m19.pdb.gz,394227
jsmol/data/2bxaH.pdb,1437153
jsmol/data/3hz7.pdb.gz,18345
jsmol/data/AgFUPMOS.cif,4382
jsmol/data/Al2O3.png,69685
jsmol/data/Crspectra.jdx,49474
jsmol/data/CuO2CCHF2.magres,1450510
jsmol/data/Sr2Nb2O7_working.gif,1037385
jsmol/data/Sr2Nb2O7_working.png,66446
jsmol/data/Sr2Nb2O7_working2.gif,1797799
jsmol/data/Sr2Nb2O7_working2.png,113700
jsmol/data/Ti2O3.cif,1470
jsmol/data/aceticacid.spartan,845824
jsmol/data/acetophenone.jdx,257460
jsmol/data/aquation20.jdx,96027
jsmol/data/astex.cmds.txt,10477
jsmol/data/bbPlane.pse,415131
jsmol/data/benzene.c3xml,373573
jsmol/data/benzenevib.spardir/Document,18
jsmol/data/benzenevib.spardir/M0001/Calculations,55
jsmol/data/benzenevib.spardir/M0001/Commands,882
jsmol/data/benzenevib.spardir/M0001/Geometry,1026
jsmol/data/benzenevib.spardir/M0001/Molecule,155
jsmol/data/benzenevib.spardir/M0001/_spartan,444
jsmol/data/benzenevib.spardir/M0001/archive,105589
jsmol/data/benzenevib.spardir/M0001/input,1012
jsmol/data/benzenevib.spardir/M0001/log,73
jsmol/data/benzenevib.spardir/M0001/output,1957
jsmol/data/benzenevib.spardir/M0001/parchive,105589
jsmol/data/benzenevib.spardir/M0001/proparc,27462
jsmol/data/benzenevib.spardir/M0001/ret_code,46
jsmol/data/benzenevib.spardir/M0001/voutput,1593
jsmol/data/benzenevib.spardir/SpreadSheet/SheetData,24
jsmol/data/benzenevib.spardir/_locked,451
jsmol/data/benzenevib.spardir/_spartandir,444
jsmol/data/benzenevib.spardir/output,267
jsmol/data/benzenevib.spardir/sheet,46
jsmol/data/bob.png,135481
jsmol/data/bonattite.png,154432
jsmol/data/bonattite_model.png,1632748
jsmol/data/browse.png,123523
jsmol/data/buckyball.mol,5030
jsmol/data/buckyball2D.mol,5080
jsmol/data/c13nmr_assigned.jdx,133915
jsmol/data/c60af.mol,3072
jsmol/data/c6h6.smol,162966
jsmol/data/caffeine.jvxl,8530
jsmol/data/caffeine.mol,2341
jsmol/data/caffeine.vdw.jvxl,8530
jsmol/data/calcite.cif,22834
jsmol/data/ch3cl.smol,245760
jsmol/data/chairflip.png,187424
jsmol/data/chalcanthite.png,103138
jsmol/data/chalcanthite_model.png,605764
jsmol/data/cl2o.gamess,132959
jsmol/data/co2.smol,43227
jsmol/data/croconic_new(1).magres,9805
jsmol/data/croconic_new.magres,9805
jsmol/data/cx1.jdx,335305
jsmol/data/cyc35_compare.png,116698
jsmol/data/cyc35_nocompare.png,103891
jsmol/data/cyclflip2.jmol,111641
jsmol/data/cyclflip2.spt,2230
jsmol/data/cyclohexaneFlip.jmol,88898
jsmol/data/cyclohexane_movie.xyz,33574
jsmol/data/diamond.cif,4452
jsmol/data/dickite.cif,1557
jsmol/data/dna.pse,266717
jsmol/data/estron.cml,30309
jsmol/data/exo.xyz,20895
jsmol/data/fid.wav,65700
jsmol/data/filled.png,683880
jsmol/data/flexfit.spt,1053
jsmol/data/gold.cif,366
jsmol/data/icsd_200866.cif,8926
jsmol/data/icsd_250072.cif,5394
jsmol/data/icsd_26520.cif,2762
jsmol/data/ir_assigned.jdx,68961
jsmol/data/jmestar.png,365
jsmol/data/k04041.cif,20103
jsmol/data/kuds0105a.ccdc.cif,24711
jsmol/data/lobe1.jvxl,1509
jsmol/data/lobe2.jvxl,1500
jsmol/data/maleic.cif,44641
jsmol/data/mass_assigned.jdx,9629
jsmol/data/menu.txt,23172
jsmol/data/methanol.spartan.bin,248320
jsmol/data/moAnim.png,342693
jsmol/data/n-butane_M0001.jxyz,17621
jsmol/data/n.mol,4676
jsmol/data/nacl.cif,3629
jsmol/data/nank0104a.ccdc.cif,11977
jsmol/data/nepheline.cif,3381
jsmol/data/nmr_assigned.jdx,91962
jsmol/data/no2_nbo.log.gz,46486
jsmol/data/pimentoGCMS2.dx,34225
jsmol/data/pp2.pse,555678
jsmol/data/quartz.cif,1073
jsmol/data/rabe.phonon,621
jsmol/data/rabe.spt,4322
jsmol/data/rabe0.spt,2845
jsmol/data/rabe1.spt,4547
jsmol/data/rabe2.spt,4265
jsmol/data/sage.pmesh,81404
jsmol/data/sage.zip,51292
jsmol/data/sample78-1hnmr.jdx,653364
jsmol/data/sample78-cosy.jdx.gz,3547864
jsmol/data/sebi0105c.ccdc.cif,22259
jsmol/data/square_planar.spartan,24576
jsmol/data/sr2.cif,13574
jsmol/data/t-butene.xyz,436
jsmol/data/t.jdx,563352
jsmol/data/t.jvxl.gz,848
jsmol/data/t.png,116438
jsmol/data/t2d.jdx,5894853
jsmol/data/t3.pngj,136301
jsmol/data/t6.jdx,257440
jsmol/data/taxol.mol,8350
jsmol/data/tcb-13c.jdx,126553
jsmol/data/tcb-1h.jdx,94706
jsmol/data/test.molden,2645
jsmol/data/test.spt,734
jsmol/data/troilite.cif,1480
jsmol/data/vasp.xml,344982
jsmol/data/vib.xml,74595
jsmol/data/vinylpyrr.jdx,213374
jsmol/data/virus.png,4111375
jsmol/data/water.xodydata,57845
jsmol/data/water.xyz.gz,80
jsmol/density/3hyd.pdb,45441
jsmol/density/3hyd_map.ccp4,753424
jsmol/density/3hyd_map.ccp4.gz,91013
jsmol/density/index.htm,4563
jsmol/density/scroller.js,4120
jsmol/density/transp.gif,43
jsmol/dssr.htm,13081
jsmol/ext_rcsb.htm,69255
jsmol/flot/NEWS.txt,6471
jsmol/flot/README.txt,2711
jsmol/flot/TODO,960
jsmol/flot/jmol-flot.png,58768
jsmol/flot/jquery.flot2.js,92127
jsmol/hackamol.htm,7959
jsmol/helix.htm,11633
jsmol/idioma/ar.po,61066
jsmol/idioma/bs.po,57001
jsmol/idioma/ca.po,70369
jsmol/idioma/ca@valencia.po,65088
jsmol/idioma/cs.po,70155
jsmol/idioma/da.po,68363
jsmol/idioma/de.po,70364
jsmol/idioma/el.po,65389
jsmol/idioma/en_GB.po,67707
jsmol/idioma/es.po,70628
jsmol/idioma/et.po,58627
jsmol/idioma/eu.po,67067
jsmol/idioma/fi.po,69430
jsmol/idioma/fr.po,70669
jsmol/idioma/fy.po,56926
jsmol/idioma/hu.po,65747
jsmol/idioma/hy.po,57993
jsmol/idioma/id.po,68656
jsmol/idioma/it.po,69685
jsmol/idioma/ja.po,72902
jsmol/idioma/jv.po,58190
jsmol/idioma/ko.po,64705
jsmol/idioma/ms.po,68397
jsmol/idioma/nb.po,59661
jsmol/idioma/nl.po,68417
jsmol/idioma/oc.po,59864
jsmol/idioma/pl.po,61871
jsmol/idioma/pt.po,62079
jsmol/idioma/pt_BR.po,70964
jsmol/idioma/ru.po,80574
jsmol/idioma/sl.po,59933
jsmol/idioma/sv.po,67583
jsmol/idioma/ta.po,61134
jsmol/idioma/te.po,57923
jsmol/idioma/tr.po,67015
jsmol/idioma/ug.po,56979
jsmol/idioma/uk.po,82408
jsmol/idioma/uz.po,57080
jsmol/idioma/zh_CN.po,67574
jsmol/idioma/zh_TW.po,68093
jsmol/imageDrop.htm,2613
jsmol/images.htm,11099
jsmol/images/b.png,278201
jsmol/images/info.png,689
jsmol/images/test1.jpg,278201
jsmol/images/test2.jpg,101269
jsmol/inchi.htm,2154
jsmol/inline_old.htm,2243
jsmol/j2s/J/Jmol.properties,169
jsmol/j2s/J/adapter/readers/cif/Cif2DataParser.js,5289
jsmol/j2s/J/adapter/readers/cif/Cif2Reader.js,439
jsmol/j2s/J/adapter/readers/cif/CifReader.js,46383
jsmol/j2s/J/adapter/readers/cif/MMCifReader.js,29227
jsmol/j2s/J/adapter/readers/cif/MMCifValidationParser.js,4822
jsmol/j2s/J/adapter/readers/cif/MMTFReader.js,10644
jsmol/j2s/J/adapter/readers/cif/MSCifParser.js,11231
jsmol/j2s/J/adapter/readers/cif/MSRdr.js,22294
jsmol/j2s/J/adapter/readers/cif/Subsystem.js,3694
jsmol/j2s/J/adapter/readers/cif/TopoCifParser.js,19148
jsmol/j2s/J/adapter/readers/molxyz/Mol3DReader.js,356
jsmol/j2s/J/adapter/readers/molxyz/MolReader.js,9834
jsmol/j2s/J/adapter/readers/molxyz/V3000Rdr.js,4849
jsmol/j2s/J/adapter/readers/molxyz/XyzReader.js,2424
jsmol/j2s/J/adapter/readers/more/AFLOWReader.js,7066
jsmol/j2s/J/adapter/readers/more/BinaryDcdReader.js,5158
jsmol/j2s/J/adapter/readers/more/ForceFieldReader.js,6684
jsmol/j2s/J/adapter/readers/more/GromacsReader.js,3510
jsmol/j2s/J/adapter/readers/more/JcampdxReader.js,9279
